Brothers ||| 182177 ||| 26717 ||| 0.15662888977268924
Brothertiger ||| 1398217 ||| 108265 ||| 0.3796518107531789
Brothomstates ||| 453187 ||| 58500 ||| 0.28154226158236373
Broussaï ||| 146796 ||| 11148 ||| 0.017321041860360507
Brown Bird ||| 1170549 ||| 92859 ||| 0.3551864366882599
Brown Boy ||| 206187 ||| 40864 ||| 0.22435896057012322
Brown Eyed Girls ||| 5338609 ||| 84585 ||| 0.34031189680985774
Brown Eyed Soul ||| 286238 ||| 7093 ||| 0.0
Brown Eyes ||| 264164 ||| 9736 ||| 0.0
Brown Feather Sparrow ||| 173943 ||| 3765 ||| 0.0
Brown Rainbow ||| 4217 ||| 242 ||| 0.0
Brown Recluse ||| 126664 ||| 15645 ||| 0.07133483465983811
Brown Sugar ||| 123423 ||| 7997 ||| 0.0
Brown ||| 354462 ||| 11432 ||| 0.021330554588950487
Browneproject ||| 5738 ||| 88 ||| 0.0
Brownstone ||| 504085 ||| 114199 ||| 0.3881566307048054
Bruant par Ogeret ||| 810 ||| 9 ||| 0.0
Bruce BecVar ||| 116377 ||| 17829 ||| 0.09216231331985467
Bruce Broughton ||| 233308 ||| 31555 ||| 0.1831554597484126
Bruce Cockburn ||| 1577034 ||| 146963 ||| 0.42835934267836706
Bruce Dickinson ||| 10378422 ||| 371380 ||| 0.5761153289067602
Bruce Faulconer ||| 900674 ||| 19293 ||| 0.10474024725527178
Bruce Guthro ||| 59149 ||| 6184 ||| 0.0
Bruce Haack ||| 543442 ||| 40780 ||| 0.22403099409145874
Bruce Hornsby & the Range ||| 1232376 ||| 193607 ||| 0.4722934157950552
Bruce Hornsby and the Noisemakers ||| 13287 ||| 783 ||| 0.0
Bruce Hornsby ||| 1585720 ||| 209789 ||| 0.48508746493347754
Bruce Langhorne ||| 51277 ||| 3969 ||| 0.0
Bruce Peninsula ||| 369661 ||| 37657 ||| 0.21133242022343135
Bruce Springsteen & The E Street Band ||| 5763800 ||| 280681 ||| 0.5314867363526257
Bruce Springsteen with the Sessions Band ||| 337323 ||| 43637 ||| 0.2348234557671568
Bruce Springsteen ||| 76548431 ||| 2120015 ||| 0.8537544371024368
Bruce Willis ||| 326045 ||| 43731 ||| 0.23516642085931125
BruceXCampbell ||| 49775 ||| 1410 ||| 0.0
Bruch Max (1838-1920) ||| 89 ||| 4 ||| 0.0
Brud Krou ||| 34510 ||| 1449 ||| 0.0
Bruddah Walta ||| 58 ||| 28 ||| 0.0
Bruderschaft ||| 577638 ||| 45277 ||| 0.2407037255138584
Brudne Dzieci Sida ||| 432344 ||| 12913 ||| 0.04074639402367185
Brudne Serca ||| 1198846 ||| 9655 ||| 0.0
Bruford Levin Upper Extremities ||| 63665 ||| 2471 ||| 0.0
Bruja ||| 3006 ||| 578 ||| 0.0
Brujeria ||| 3292479 ||| 95791 ||| 0.3601411259247855
Brujerias Producciones ||| 5520 ||| 591 ||| 0.0
Brujería ||| 94818 ||| 3792 ||| 0.0
Brume Retina ||| 52389 ||| 2202 ||| 0.0
Brume ||| 67019 ||| 4577 ||| 0.0
Bruna Caram ||| 275770 ||| 16916 ||| 0.08378407438501717
Bruna Karla ||| 213929 ||| 10531 ||| 0.008246232447944138
Brunette ||| 14018 ||| 951 ||| 0.0
Brunettes Shoot Blondes ||| 120107 ||| 13032 ||| 0.042208472296907724
Bruninho & Davi ||| 321739 ||| 25675 ||| 0.1502882321194023
Brunner & Brunner ||| 276566 ||| 25243 ||| 0.14758366899369063
Bruno & Marrone ||| 1187402 ||| 74672 ||| 0.3204444207040264
Bruno Bessa ||| 1197 ||| 50 ||| 0.0
Bruno Cocset ||| 27660 ||| 1038 ||| 0.0
Bruno Cosentino ||| 10411 ||| 715 ||| 0.0
Bruno Coulais ||| 3374356 ||| 153694 ||| 0.4354969908231694
Bruno Hubert Trio ||| 548 ||| 36 ||| 0.0
Bruno Lauzi ||| 77849 ||| 14648 ||| 0.06083979589717671
Bruno Major ||| 402705 ||| 61674 ||| 0.28996341757824323
Bruno Mars - www.cdedvd.org ||| 1540 ||| 33 ||| 0.0
Bruno Mars ||| 51905100 ||| 1777217 ||| 0.8256431903335439
Bruno Martini ||| 226991 ||| 42727 ||| 0.23146454080921244
Bruno Martins ||| 192 ||| 25 ||| 0.0
Bruno Morais ||| 49458 ||| 3956 ||| 0.0
Bruno Nicolai ||| 449528 ||| 44963 ||| 0.2395945338273469
Bruno Pelletier ||| 397657 ||| 23806 ||| 0.13824198430938386
Bruno Pronsato ||| 203007 ||| 26354 ||| 0.15444851866494716
Bruno Sanfilippo ||| 927852 ||| 74709 ||| 0.32052337589024504
Bruno Schulz ||| 482919 ||| 18529 ||| 0.09830030105099152
Bruno Torres ||| 1638 ||| 56 ||| 0.0
Bruno Veland ||| 12188 ||| 566 ||| 0.0
Bruno and Michel Are Smiling ||| 1709 ||| 111 ||| 0.0
Bruno e Marrone - www.baixarcdscompletos.com ||| 323 ||| 4 ||| 0.0
Brunori Sas ||| 528306 ||| 20239 ||| 0.11236980844810172
BrunuhVille ||| 397882 ||| 16602 ||| 0.08079773921954715
Brussels Jazz Orchestra ||| 14986 ||| 1839 ||| 0.0
Bruta Non Calculant ||| 32175 ||| 1771 ||| 0.0
Brutal Attack ||| 261962 ||| 9854 ||| 0.0
Brutal Begude ||| 50627 ||| 1082 ||| 0.0
Brutal God ||| 4733 ||| 315 ||| 0.0
Brutal Knights ||| 328297 ||| 10658 ||| 0.010156845552869356
Brutal Truth ||| 2337042 ||| 76280 ||| 0.3238401877728391
Brutal Youth ||| 74155 ||| 3138 ||| 0.0
Brutality Will Prevail ||| 1212547 ||| 25434 ||| 0.14878509995002945
Brutality ||| 375029 ||| 16650 ||| 0.08125788777060539
Brute Force ||| 32649 ||| 7184 ||| 0.0
Brutha ||| 372040 ||| 94247 ||| 0.35755118002284797
Bruthal 6 ||| 102964 ||| 6462 ||| 0.0
Bruto Chr Ft. Mic Aberracion ||| 54 ||| 2 ||| 0.0
Brutopop ||| 1427 ||| 159 ||| 0.0
Brutto ||| 915471 ||| 21433 ||| 0.12150574683214997
Brutus ||| 499993 ||| 28096 ||| 0.16465022446603464
Brutus' Daughters ||| 35861 ||| 1684 ||| 0.0
Bruut! ||| 41397 ||| 3900 ||| 0.0
Bryan & Katie Torwalt ||| 212791 ||| 9882 ||| 0.0
Bryan Adams ||| 26661761 ||| 1727688 ||| 0.8211382762616877
Bryan Chapman ||| 2673 ||| 588 ||| 0.0
Bryan Duncan ||| 122513 ||| 10057 ||| 0.0009059085154143404
Bryan El ||| 321371 ||| 25525 ||| 0.14935433973852283
Bryan Ferry & Roxy Music ||| 875913 ||| 77194 ||| 0.32573860125501297
Bryan Ferry ||| 5923439 ||| 499725 ||| 0.6234255778887844
Bryan John Appleby ||| 315008 ||| 48270 ||| 0.250906056268514
Bryan Kearney ||| 181119 ||| 22928 ||| 0.13225253412626622
Bryan Rice ||| 178352 ||| 10555 ||| 0.008609052698333043
Bryan Scary & the Shredding Tears ||| 125774 ||| 7535 ||| 0.0
Bryan White ||| 224609 ||| 26704 ||| 0.1565513176565338
Bryana Salaz ||| 3213 ||| 275 ||| 0.0
Bryce Fox ||| 274190 ||| 35928 ||| 0.20384107289207498
Bryce Jardine ||| 417 ||| 115 ||| 0.0
Brygada Kryzys ||| 727388 ||| 26495 ||| 0.15529898604481474
Brymir ||| 319883 ||| 14543 ||| 0.05969318387555263
Bryn Terfel ||| 238299 ||| 35763 ||| 0.20310741369802834
Brynny ||| 8859 ||| 2946 ||| 0.0
Bryson Tiller ||| 3571623 ||| 188269 ||| 0.46783727622466065
Brädi ||| 347560 ||| 17149 ||| 0.08596443632354143
Bröderna Lagerståhl ||| 10119 ||| 325 ||| 0.0
Brüder Grimm ||| 29619 ||| 2692 ||| 0.0
Brüdny Skürwiel ||| 4436 ||| 258 ||| 0.0
Bu ||| 226703 ||| 6430 ||| 0.0
Bubba Sparxxx ||| 2013836 ||| 243316 ||| 0.5087175137854646
Bubba ||| 15767 ||| 3962 ||| 0.0
Bubbi ||| 92525 ||| 1871 ||| 0.0
Bubble Gum ||| 20235 ||| 1329 ||| 0.0
Bubble ||| 117929 ||| 9512 ||| 0.0
Bubblegum Crisis ||| 52362 ||| 4396 ||| 0.0
Bubblegum Lemonade ||| 140251 ||| 16299 ||| 0.0778619822507536
Bubblegum Octopus ||| 322677 ||| 12147 ||| 0.03099970059575505
Bubbles ||| 179626 ||| 25624 ||| 0.14997132228860455
Bubituzak ||| 40397 ||| 2640 ||| 0.0
Bubonic Plague ||| 89602 ||| 9914 ||| 0.0
Buccc ||| 212478 ||| 7161 ||| 0.0
Buchecha ||| 40921 ||| 6824 ||| 0.0
Bucium ||| 32468 ||| 2304 ||| 0.0
Buck 65 ||| 4100145 ||| 149479 ||| 0.43106489303867773
Buck Owens ||| 1443075 ||| 171915 ||| 0.4533538077368075
Buck Williams ||| 2765 ||| 44 ||| 0.0
Buck-O-Nine ||| 1027219 ||| 114806 ||| 0.38900155740662473
Buckcherry ||| 7270940 ||| 476153 ||| 0.6157243552178779
Bucket Full of Teeth ||| 405064 ||| 8340 ||| 0.0
Buckethead & Friends ||| 264124 ||| 33556 ||| 0.1929549570120932
Buckethead & Travis Dickerson ||| 36467 ||| 2066 ||| 0.0
Buckethead ||| 21457545 ||| 348151 ||| 0.5658208055843117
Bucks Fizz ||| 642769 ||| 123481 ||| 0.4006116425115969
Buckshot LeFonque ||| 567536 ||| 76647 ||| 0.3246051799968309
Bucky Covington ||| 399024 ||| 79591 ||| 0.3306124456059812
Bucky ||| 54379 ||| 7087 ||| 0.0
Bucovina ||| 275258 ||| 13068 ||| 0.04264815214447402
Bud Light Presents ||| 214097 ||| 9036 ||| 0.0
Bud Powell ||| 2344969 ||| 265200 ||| 0.5224441681208308
Bud Spencer Blues Explosion ||| 144379 ||| 10007 ||| 0.00011152965973830919
Bud Spencer ||| 34194 ||| 4696 ||| 0.0
Budamunk ||| 102661 ||| 8973 ||| 0.0
Budapest Festival Orchestra ||| 73777 ||| 6145 ||| 0.0
Budapest Symphonic Orchestra ||| 9315 ||| 297 ||| 0.0
Budapest ||| 130397 ||| 10438 ||| 0.006832450708136157
Buddah ft ArmaX ||| 4 ||| 2 ||| 0.0
Buddha Bar ||| 2883571 ||| 69191 ||| 0.30829389015268993
Buddha Brand ||| 229720 ||| 7345 ||| 0.0
Buddha Spirit Ibiza Chillout Lounge Bar Music Dj ||| 17516 ||| 1070 ||| 0.0
Buddha on the moon ||| 19398 ||| 2004 ||| 0.0
Buddha-Bar ||| 401745 ||| 24510 ||| 0.1428869949749346
Buddhist Holiday ||| 25882 ||| 1359 ||| 0.0
Buddy & Julie Miller ||| 220363 ||| 30016 ||| 0.17518603132436023
Buddy Guy & Junior Wells ||| 557386 ||| 76365 ||| 0.3240176928088633
Buddy Guy ||| 5942775 ||| 532082 ||| 0.633425266956139
Buddy Holly & The Crickets ||| 1264661 ||| 146329 ||| 0.42767027162099014
Buddy Holly ||| 11288122 ||| 860839 ||| 0.7101064092185049
Buddy Merrill ||| 16296 ||| 3233 ||| 0.0
Buddy Miller ||| 470674 ||| 63842 ||| 0.2954699433302128
Buddy Peace ||| 58823 ||| 3761 ||| 0.0
Buddy Rich ||| 1121068 ||| 143880 ||| 0.4249802082596876
Budgie ||| 2219643 ||| 119122 ||| 0.3948835274196968
Budka Suflera ||| 2912641 ||| 103136 ||| 0.37191636776246706
Budyń / Baset ||| 1408 ||| 34 ||| 0.0
Budyń ||| 293943 ||| 13464 ||| 0.047406232156116286
Budzik ||| 5084 ||| 479 ||| 0.0
Budzy i Trupia Czaszka ||| 164649 ||| 8988 ||| 0.0
Buena Fe & Frank Delgado ||| 1977 ||| 59 ||| 0.0
Buena Fe ||| 95777 ||| 6544 ||| 0.0
Buena Vista Social Club ||| 13637939 ||| 650460 ||| 0.6654426428570922
Buenas Noches Rose ||| 39423 ||| 1493 ||| 0.0
Bueninvento ||| 2777 ||| 108 ||| 0.0
Buenos Muchachos ||| 138272 ||| 5029 ||| 0.0
Buffalo Daughter ||| 667580 ||| 52484 ||| 0.26424618299837116
Buffalo Son ||| 461 ||| 47 ||| 0.0
Buffalo Springfield ||| 8040817 ||| 901525 ||| 0.7174667995464471
Buffalo Tom ||| 1424075 ||| 106907 ||| 0.3776399678225878
Buffering the Vampire Slayer ||| 12044 ||| 233 ||| 0.0
Buffseeds ||| 120564 ||| 19175 ||| 0.10376242919652848
Bufftones/Double Treble ||| 683 ||| 4 ||| 0.0
Buffy Cast ||| 71306 ||| 2454 ||| 0.0
Buffy Sainte-Marie ||| 757340 ||| 74933 ||| 0.32100054149412033
Buffy the Vampier Slayer Original Cast ||| 8 ||| 1 ||| 0.0
Buffy the Vampire Slayer ||| 816005 ||| 22190 ||| 0.12703795153305814
Buffy the Vampire Slayer: Once More With Feeling ||| 2424 ||| 86 ||| 0.0
Bufonic ||| 17537 ||| 480 ||| 0.0
Bug ||| 116056 ||| 11650 ||| 0.024341273857861372
BugLug ||| 142591 ||| 2779 ||| 0.0
Bugarska Skupština ||| 3330 ||| 61 ||| 0.0
Bugge Wesseltoft ||| 2289324 ||| 204540 ||| 0.48104888420736786
Bugo ||| 347975 ||| 23843 ||| 0.1384895111578363
Bugotak ||| 240545 ||| 27175 ||| 0.15933799531253245
Bugs Henderson ||| 38352 ||| 7652 ||| 0.0
Bugs ||| 43818 ||| 6165 ||| 0.0
Bugz in the Attic ||| 333206 ||| 47747 ||| 0.2491697267718455
Bugzy Malone ||| 343449 ||| 28355 ||| 0.1661127567565898
Buika ||| 1046057 ||| 77773 ||| 0.326929611920571
Build An Ark ||| 264124 ||| 27762 ||| 0.16274414697525463
Build Buildings ||| 50186 ||| 7016 ||| 0.0
Builder ||| 142608 ||| 23976 ||| 0.1393761087809098
Building 429 ||| 1431067 ||| 137117 ||| 0.41730666627455804
Buildings ||| 43427 ||| 2413 ||| 0.0
Built Upon Frustration ||| 61969 ||| 3348 ||| 0.0
Built to Spill ||| 22565814 ||| 801401 ||| 0.6987031249209285
Buitres ||| 108316 ||| 6910 ||| 0.0
Buju Banton ||| 2955701 ||| 339275 ||| 0.5617046690912562
Buka ||| 2312269 ||| 20179 ||| 0.11189660157766218
Bukaneros ||| 12801 ||| 782 ||| 0.0
Buke and Gase ||| 623931 ||| 46666 ||| 0.24551977465544542
Buke and Gass ||| 329275 ||| 21882 ||| 0.1248101868270253
Bukez Finezt ||| 70236 ||| 11695 ||| 0.024955733643536947
Bukiko ||| 39271 ||| 1141 ||| 0.0
Bukka White ||| 736349 ||| 114916 ||| 0.3891541960232424
Bukowski ||| 66973 ||| 5831 ||| 0.0
Bul!m!atron! ||| 2820 ||| 528 ||| 0.0
Bulb ||| 816621 ||| 32428 ||| 0.18750507545800627
Bulbulators ||| 571792 ||| 6561 ||| 0.0
Buldog ||| 1083524 ||| 19205 ||| 0.10401159627749913
Bulgara ||| 26586 ||| 975 ||| 0.0
Bulgarian State Choir ||| 750 ||| 166 ||| 0.0
Bulimia ||| 96127 ||| 3471 ||| 0.0
Bulimic Orgy & Mile ||| 24198 ||| 1681 ||| 0.0
Bulimic Orgy (feat. Mile) ||| 31185 ||| 1564 ||| 0.0
Bull Becko ||| 1807 ||| 7 ||| 0.0
Bull Brigade ||| 27328 ||| 832 ||| 0.0
Bulldog ||| 173093 ||| 6642 ||| 0.0
Bulldogs ||| 34844 ||| 5821 ||| 0.0
Bulldoze ||| 155117 ||| 5460 ||| 0.0
Bulldozer ||| 460413 ||| 31527 ||| 0.18301396937347988
Bulldozing Bastard ||| 21789 ||| 745 ||| 0.0
Bullet Bane ||| 433069 ||| 8575 ||| 0.0
Bullet Treatment ||| 117269 ||| 6511 ||| 0.0
Bullet for My Valentine ||| 79398335 ||| 1775081 ||| 0.8254515150117646
Bullet ||| 656954 ||| 43725 ||| 0.23514455150641375
BulletProof Messenger ||| 679085 ||| 54266 ||| 0.2695679328061037
Bulletboys ||| 340570 ||| 53169 ||| 0.26631293856116334
Bulletgrims ||| 8756 ||| 491 ||| 0.0
Bullets & Belvedere ||| 49693 ||| 8278 ||| 0.0
Bullets In Madison ||| 78469 ||| 3083 ||| 0.0
Bullets Over Traitors ||| 7644 ||| 482 ||| 0.0
Bullets and Octane ||| 1115143 ||| 49667 ||| 0.25545335367188815
Bullfrog ||| 132018 ||| 14337 ||| 0.057419386877474284
Bullion ||| 955970 ||| 82070 ||| 0.3355009904360179
Bullitnuts ||| 268614 ||| 45638 ||| 0.24196947637919178
Bullseye ||| 18658 ||| 3374 ||| 0.0
Bullshit Market ||| 4069 ||| 1231 ||| 0.0
Bullwackies All Stars ||| 63913 ||| 6273 ||| 0.0
Bully ||| 891188 ||| 65336 ||| 0.29915679527389283
Bumbibjörnarna ||| 5324 ||| 1094 ||| 0.0
Bumble Beezy ||| 296720 ||| 7273 ||| 0.0
Bumblebee Unlimited ||| 72035 ||| 16905 ||| 0.08368039783245186
Bumblebeez ||| 519550 ||| 76277 ||| 0.3238339192760665
Bumblefoot ||| 751897 ||| 29503 ||| 0.172438473851745
Bumcello ||| 330163 ||| 31748 ||| 0.1841273308173977
Bummer Sticker ||| 735 ||| 26 ||| 0.0
Bump ||| 56433 ||| 16748 ||| 0.08219325285286896
Bumpin' Ace ||| 121 ||| 56 ||| 0.0
Bumps ||| 88961 ||| 6632 ||| 0.0
Bun B ||| 3276928 ||| 490784 ||| 0.6205480883296051
Bun Dem Out ||| 153584 ||| 3767 ||| 0.0
BunZer0 ||| 10063 ||| 2542 ||| 0.0
Bunai Carus ||| 2079 ||| 434 ||| 0.0
Bunbury & Vegas ||| 475425 ||| 31426 ||| 0.1825025471371351
Bunga Citra Lestari ||| 186508 ||| 14369 ||| 0.05777473315421028
Bungle ||| 426538 ||| 53475 ||| 0.2672276002394861
Bunji Garlin ||| 199310 ||| 33944 ||| 0.1947873010848615
Bunker 84 ||| 21247 ||| 636 ||| 0.0
Bunkertor 1 ||| 10660 ||| 963 ||| 0.0
Bunkier ||| 609507 ||| 8360 ||| 0.0
Bunkka ||| 335 ||| 38 ||| 0.0
Bunny Berigan ||| 230041 ||| 43221 ||| 0.23329672970982823
Bunny Wailer ||| 1449710 ||| 236202 ||| 0.5039880151568175
Bunnygrunt ||| 177512 ||| 18049 ||| 0.09411698666240953
Buntaj Šeban Rózsa ||| 214 ||| 2 ||| 0.0
Buono! ||| 1819688 ||| 21243 ||| 0.12008653554782314
Buoy ||| 32043 ||| 10001 ||| 1.5937587500594977e-05
Burak Yeter ||| 800993 ||| 109728 ||| 0.3817911644407605
Buraka Som Sistema ||| 2240031 ||| 147352 ||| 0.4287806623616298
Burbeats ||| 926 ||| 139 ||| 0.0
Burcu Güneş ||| 295544 ||| 26878 ||| 0.15758647447347124
Burcu Tatlıses ||| 17523 ||| 1544 ||| 0.0
Burden Brothers ||| 269533 ||| 28624 ||| 0.16761768216702447
Burden Of Life ||| 65615 ||| 3070 ||| 0.0
Burden of a Day ||| 2618774 ||| 111783 ||| 0.384748518213348
Burdened ||| 18184 ||| 649 ||| 0.0
Burdens ||| 35049 ||| 2531 ||| 0.0
Burgerkill ||| 262715 ||| 6258 ||| 0.0
Burhan G ||| 505244 ||| 24006 ||| 0.13957541335066803
BuriMyu cast ||| 134033 ||| 639 ||| 0.0
Burial & Four Tet & Thom Yorke ||| 530801 ||| 55712 ||| 0.27375935872541185
Burial & Four Tet ||| 1229406 ||| 136079 ||| 0.4160955121886201
Burial ||| 36118363 ||| 827194 ||| 0.7037520551332318
Buridane ||| 76680 ||| 6686 ||| 0.0
Buried Alive ||| 327124 ||| 14169 ||| 0.0555407090023343
Buried Inside ||| 790262 ||| 34000 ||| 0.19505003207704438
Buried by Ignorance ||| 343 ||| 16 ||| 0.0
Buried in Verona ||| 1826766 ||| 68708 ||| 0.3071773815297291
Burito ||| 153119 ||| 13988 ||| 0.053491565054097044
Burkhard Dallwitz ||| 426923 ||| 46286 ||| 0.24421660316896723
Burl Ives ||| 2081653 ||| 391060 ||| 0.584345146145082
Burlap To Cashmere ||| 277119 ||| 27819 ||| 0.16307105301414956
Burlesque ||| 38069 ||| 2801 ||| 0.0
Burmese ||| 73294 ||| 5049 ||| 0.0
Burn After Me ||| 16826 ||| 1162 ||| 0.0
Burn Down Rome ||| 130817 ||| 5486 ||| 0.0
Burn Halo ||| 689251 ||| 44058 ||| 0.23635378506027957
Burn Her Letters ||| 77179 ||| 3362 ||| 0.0
Burn Notice ||| 11236 ||| 1234 ||| 0.0
Burn Permits ||| 296 ||| 11 ||| 0.0
Burn Season ||| 713713 ||| 71471 ||| 0.3134612700276859
Burn The Past ||| 9785 ||| 475 ||| 0.0
Burn the Priest ||| 259030 ||| 16487 ||| 0.07968986555633455
Burn ||| 255507 ||| 19149 ||| 0.10354616885986685
Burna Boy ||| 131747 ||| 17957 ||| 0.09330249210437984
Burndown Allstars ||| 47 ||| 22 ||| 0.0
Burned Up Bled Dry ||| 16517 ||| 801 ||| 0.0
Burning Airlines ||| 536913 ||| 36335 ||| 0.20563645670693975
Burning Babylon ||| 179327 ||| 14995 ||| 0.06457145059857647
Burning Borders ||| 182171 ||| 14581 ||| 0.0601091012973548
Burning Brides ||| 357996 ||| 46658 ||| 0.24549244897818215
Burning Down Alaska ||| 260908 ||| 11600 ||| 0.023655750892810162
Burning For Buddy ||| 2614 ||| 63 ||| 0.0
Burning Hearts ||| 577541 ||| 48248 ||| 0.2508333973940781
Burning House ||| 19658 ||| 3481 ||| 0.0
Burning Image ||| 92881 ||| 8863 ||| 0.0
Burning Kitchen ||| 56996 ||| 2942 ||| 0.0
Burning Love ||| 519931 ||| 14511 ||| 0.05934209383220668
Burning Metro ||| 9693 ||| 692 ||| 0.0
Burning Skies ||| 589141 ||| 31047 ||| 0.18056868073627355
Burning Sky ||| 127029 ||| 19894 ||| 0.10962948100589145
Burning Spear ||| 4461724 ||| 429395 ||| 0.599250123973218
Burning Twilight ||| 27637 ||| 2496 ||| 0.0
Burning Witch ||| 421521 ||| 35603 ||| 0.20239274683387387
Burning in Hell ||| 70083 ||| 2458 ||| 0.0
Burning the Masses ||| 870088 ||| 52251 ||| 0.2635370313902399
Burning ||| 211832 ||| 23632 ||| 0.1370727565523228
Burnout Paradise OST ||| 99843 ||| 6280 ||| 0.0
Burns ||| 590113 ||| 112574 ||| 0.3858723801183336
Burnski & Robert James ||| 3007 ||| 778 ||| 0.0
Burnski ||| 47995 ||| 11405 ||| 0.02095367796031204
Burnt Black ||| 8366 ||| 273 ||| 0.0
Burnt By The Sun ||| 675464 ||| 33424 ||| 0.19232674875288738
Burnt Cross ||| 35364 ||| 1886 ||| 0.0
Burnt Friedman & Jaki Liebezeit ||| 247040 ||| 18314 ||| 0.0964400879642512
Burnt Friedman & The Nu Dub Players ||| 191810 ||| 26847 ||| 0.15740254149247454
Burnt Friedman ||| 343501 ||| 30171 ||| 0.1760069577830203
Burnt Fur ||| 8168 ||| 1531 ||| 0.0
Burnt Ones ||| 136833 ||| 18262 ||| 0.0959868965023843
Burnt Palms ||| 22565 ||| 2415 ||| 0.0
Burro Banton ||| 234015 ||| 43598 ||| 0.23468094484110316
Burrrn ||| 77205 ||| 5033 ||| 0.0
Burst ||| 1187613 ||| 54561 ||| 0.27043202625802243
Burt Bacharach ||| 1658989 ||| 174516 ||| 0.45574715687218725
Burton Cummings ||| 122369 ||| 17983 ||| 0.09353309759454406
Burufunk & Carbon Community ||| 28285 ||| 8229 ||| 0.0
Bury Me a Lion ||| 3491 ||| 556 ||| 0.0
Bury Tomorrow ||| 5442508 ||| 117683 ||| 0.39294643847155414
Bury Your Dead ||| 4623944 ||| 128280 ||| 0.40668864193504883
Burzum ||| 21643207 ||| 350644 ||| 0.5669580364117025
Bus ||| 59777 ||| 12147 ||| 0.03099970059575505
Buscabulla ||| 243606 ||| 38921 ||| 0.21659449229085062
Buscemi ||| 773037 ||| 99135 ||| 0.3656101948851287
Busdriver & Radioinactive With Daedelus ||| 145668 ||| 14092 ||| 0.05467219151669935
Busdriver ||| 3314717 ||| 171681 ||| 0.45313671658799304
Bush Chemists ||| 281555 ||| 30615 ||| 0.17833537831281357
Bush Tetras ||| 346837 ||| 50725 ||| 0.25881287135955766
Bush ||| 20550433 ||| 1194192 ||| 0.7622755448080926
Bushfire ||| 31005 ||| 2031 ||| 0.0
Bushido & Saad ||| 75529 ||| 7960 ||| 0.0
Bushido & Sido ||| 42541 ||| 1012 ||| 0.0
Bushido Und Shindy ||| 25913 ||| 423 ||| 0.0
Bushido feat. Karel Gott ||| 48051 ||| 7829 ||| 0.0
Bushido ||| 8681842 ||| 177284 ||| 0.45825530686396215
Bushman ||| 406685 ||| 61844 ||| 0.2904021434405757
Bushman's Revenge ||| 58532 ||| 4285 ||| 0.0
Bushwick Bill ||| 119378 ||| 21904 ||| 0.12497034965787233
Bushy ||| 357113 ||| 65108 ||| 0.2985996281621401
Business Cats ||| 5831 ||| 239 ||| 0.0
Business Lady ||| 13605 ||| 1427 ||| 0.0
Busman's Holiday ||| 95446 ||| 7301 ||| 0.0
Bust A Groove ||| 49779 ||| 3014 ||| 0.0
Busta Flex ||| 134915 ||| 15095 ||| 0.06563083531413189
Busta Rhymes ||| 15111490 ||| 1332725 ||| 0.7797688639716726
Busted 3 ||| 65 ||| 2 ||| 0.0
Busted an mcfly ||| 1386 ||| 244 ||| 0.0
Busted ||| 5543762 ||| 299803 ||| 0.5419912153226537
Busted: A Summer Driving Album ||| 69 ||| 1 ||| 0.0
Buster Blue ||| 18758 ||| 1117 ||| 0.0
Buster Poindexter ||| 101612 ||| 24099 ||| 0.1401916784344577
Busters + Farin Urlaub ||| 11746 ||| 2564 ||| 0.0
Busty Brown ||| 63183 ||| 17025 ||| 0.08480778604257963
Busuu.com ||| 6388 ||| 1452 ||| 0.0
Busy P (Crookers Remix) Opposites ||| 1450 ||| 315 ||| 0.0
Busy P ||| 1550810 ||| 286685 ||| 0.5348601366633752
Busy Signal ||| 1244623 ||| 154271 ||| 0.436094231323907
Busy ||| 32257 ||| 5946 ||| 0.0
But by Fall ||| 42694 ||| 584 ||| 0.0
Butane ||| 89765 ||| 18745 ||| 0.1001475562747311
Butch Cassidy Sound System ||| 114463 ||| 24577 ||| 0.1433220887536227
Butch Cassidy and Damizza ||| 3213 ||| 187 ||| 0.0
Butch Clancy ||| 249094 ||| 23348 ||| 0.13514574237629945
Butch Thompson ||| 37202 ||| 3701 ||| 0.0
Butch Walker and The Black Widows ||| 212421 ||| 19801 ||| 0.10888265019184597
Butch Walker ||| 2969606 ||| 165280 ||| 0.44708059301523606
Butch ||| 690062 ||| 98594 ||| 0.3647380226231844
Butcher Babies ||| 660492 ||| 25021 ||| 0.146175764991983
Butcher Boy ||| 244736 ||| 20565 ||| 0.11491662927975158
Butelka ||| 110499 ||| 4698 ||| 0.0
Butter 08 ||| 146324 ||| 11659 ||| 0.02446435547133988
Butter Bullets ||| 70558 ||| 2245 ||| 0.0
Butter The Children ||| 16595 ||| 1202 ||| 0.0
Butterclock ||| 104226 ||| 12057 ||| 0.02981439138719796
Butterfingers ||| 441511 ||| 23362 ||| 0.1352412839681706
Butterflies in My Stomach ||| 23095 ||| 1322 ||| 0.0
Butterfly Boucher ||| 1959268 ||| 241354 ||| 0.5074270984123316
Butterfly Explosion ||| 378444 ||| 44227 ||| 0.23696398843527627
Butterfly Temple ||| 1019767 ||| 20455 ||| 0.11406181383222655
Butterglory ||| 106523 ||| 7041 ||| 0.0
Butthole Surfers & Moby ||| 40659 ||| 11458 ||| 0.02169263250223313
Butthole Surfers ||| 6588321 ||| 460376 ||| 0.6103538075470303
Butti 49 ||| 123315 ||| 27056 ||| 0.15863851686521868
Butumbaba ||| 42046 ||| 5442 ||| 0.0
